id,id,text,product,sentiment,is_google,is_apple,has_sentiment,pos_sentiment
456,456.0,Jeez guys dunno about an Apple pop-up over a Gold's Gym. Do u realize how un-Jobs-aesthetic that is? SXSW Apple,Apple,negative,0.0,1.0,1.0,0.0
461,461.0,"Before It Even Begins, Apple Wins SXSW {link} tc apple",Apple,positive,0.0,1.0,1.0,1.0
462,462.0,"Before It Even Begins, Apple Wins SXSW {link} by @mention",Apple,positive,0.0,1.0,1.0,1.0
463,463.0,"Before it even begins, Apple wins SXSW {link} Opening a temporary store in downtown Austin to support iPad2 launch genius",Apple,positive,0.0,1.0,1.0,1.0
465,465.0,"Before It Even Begins, Apple Wins SXSW - TechCrunch - {link} ipad",Apple,positive,0.0,1.0,1.0,1.0
466,466.0,"Before It Even Begins, Apple Wins SXSW {link}",Apple,positive,0.0,1.0,1.0,1.0
467,467.0,"Before it even begins, Apple wins SXSW {link}",Apple,positive,0.0,1.0,1.0,1.0
468,468.0,"Before It Even Begins, Apple Wins SXSW {link}",Apple,positive,0.0,1.0,1.0,1.0
469,469.0,"Before It Even Begins, Apple Wins SXSW {link} /by @mention for @mention",Apple,positive,0.0,1.0,1.0,1.0
470,470.0,"Before It Even Begins, Apple Wins SXSW {link} /via @mention by @mention for @mention",Apple,positive,0.0,1.0,1.0,1.0
471,471.0,"Before It Even Begins, Apple Wins SXSW {link} on @mention",Apple,positive,0.0,1.0,1.0,1.0
472,472.0,"Before It Even Begins, Apple Wins SXSW {link} via @mention",Apple,positive,0.0,1.0,1.0,1.0
473,473.0,"Before It Even Begins, Apple WinsåÊSxSW, {link} -&gt; gonna get sum! via @mention",Apple,positive,0.0,1.0,1.0,1.0
474,474.0,"Before It Even Begins, Apple Wins SXSW - TechCrunch {link} sxsw",Apple,positive,0.0,1.0,1.0,1.0
475,475.0,"Before It Even Begins, Apple Wins SXSW {link} &lt;&lt; who will win big at SXSW ?",Apple,positive,0.0,1.0,1.0,1.0
476,476.0,"Before It Even Begins, Apple Wins SXSW {link} Apple iPad2 PM SXSW",Apple,positive,0.0,1.0,1.0,1.0
477,477.0,"Before It Even Begins, Apple Wins SXSW {link} apple ipad2 SXSW TC",Apple,positive,0.0,1.0,1.0,1.0
478,478.0,"Before It Even Begins, Apple WinsåÊSXSW {link} apple sxsw",Apple,positive,0.0,1.0,1.0,1.0
479,479.0,"Before It Even Begins, Apple Wins SXSW {link} tc apple ipad2 sxsw",Apple,positive,0.0,1.0,1.0,1.0
480,480.0,"Before It Even Begins, Apple WinsåÊSXSW {link} via @mention apple sxsw",Apple,positive,0.0,1.0,1.0,1.0
481,481.0,"Before It Even Begins, Apple Wins SXSW: {link} Via @mention @mention Apple SXSW",Apple,positive,0.0,1.0,1.0,1.0
482,482.0,Badgeless event! Free Drinks! ÛÏ@mention Heading to free Google-sponsored happy hour for Semantic Web Austin @mention Fogo de ChÌÁo sxswÛ,Google,positive,1.0,0.0,1.0,1.0
483,483.0,"BEST SWAG EVER. Thanks @mention My charging iPhone thanks you, too. SXSW {link}",iPhone,positive,0.0,1.0,1.0,1.0
486,486.0,Timing is everything! iPad 2: Brand Winner at SXSW by @mention {link} pnid sxsw,iPad,positive,0.0,1.0,1.0,1.0
487,487.0,"Hey sxsw exhibitors, why not capture your booth experience with a Retrollect disc? Most popular disc wins iPad 2! {link}",iPad,positive,0.0,1.0,1.0,1.0
490,490.0,SXSW has fantastic schedule app for iphone! Bummer I am still crackberry!,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
491,491.0,"Photo: By far, the best sxsw accessory is an ipad. Followed closely by a margarita. ;-) {link}",iPad,positive,0.0,1.0,1.0,1.0
492,492.0,One of my fav photos of SXSW so far @mention &amp;  @mention google SXSW {link},Google,positive,1.0,0.0,1.0,1.0
494,494.0,I think I fell a bit more in love with google today. Thanks for throwing the nerd party at the speakeasy during SxSW,Google,positive,1.0,0.0,1.0,1.0
495,495.0,"The way I figure, an iPad 2 is a good replacement for not making it to SXSW this year.",iPad,positive,0.0,1.0,1.0,1.0
498,498.0,I need to find a better SXSW stream to follow. The inane iPad 2 tweets are surely not what SouthBy is about,iPad,negative,0.0,1.0,1.0,0.0
505,505.0,"Google is focusing on bridging the digital/physical divide. Eg. maps, streetview, hotpot &amp; autonomous driving. sxsw @mention",Google,positive,1.0,0.0,1.0,1.0
506,506.0,Hey SXSW folks please keep us posted on Google Circles. Hope you're all having a blast! {link},Other Google product or service,positive,1.0,0.0,1.0,1.0
508,508.0,Apple To Follow Its Customers To SXSW - Forbes - {link} - Alcoholics call this Û÷enabling.Ûª The rest of us call it genius.,Apple,positive,0.0,1.0,1.0,1.0
512,512.0,Good news for Austin-bound Apple fanboys: {link} sxsw ipad2,Apple,positive,0.0,1.0,1.0,1.0
514,514.0,Wish list for tech?  NTN SXSW Google Apps helps level the playing field for kids who may not have software at home,Android App,positive,1.0,0.0,1.0,1.0
516,516.0,Hitlantis for the iPad. Cool song explorer app. Hitlantis.com. sxsw musicviz,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
526,526.0,Any of my friends at SxSW willing to pick me up an iPad - will pay a premium. DM me sxsw atl {link},iPad,positive,0.0,1.0,1.0,1.0
527,527.0,Good talk from AKQAs @mention on iPad interface w/ callback to design principles. My wish: go beyond media/marketing examples. fb SxSW,iPad,positive,0.0,1.0,1.0,1.0
528,528.0,Person in front of me just took a picture with his new iPad sxsw,iPad,positive,0.0,1.0,1.0,1.0
535,535.0,Marketing Genius: Apple opens pop up store outside of SXSW {link},Apple,positive,0.0,1.0,1.0,1.0
538,538.0,ÛÏ@mention Get ready for the word &quot;Circles&quot; to be trending SXSWi SXSW :)Û Google Circles social,Other Google product or service,positive,1.0,0.0,1.0,1.0
540,540.0,"After you get your food, don't forget to snap a photo to win a MacBook air, iPad 2, or Apple TV! sxsw",iPad,positive,0.0,1.0,1.0,1.0
541,541.0,"Austin is getting full, and SXSW is underway.  I can tell because my iPhone is an intermittent brick. crowded",iPhone,negative,0.0,1.0,1.0,0.0
545,545.0,Google is giving free Google Labs laptops to open source coders who r attending this meet-up. sxsw I got a cupcake:-),Google,positive,1.0,0.0,1.0,1.0
546,546.0,"The SXSW GO app no available for Blackberry and Windows 7 in addition to iPhone, iPad, and Android: {link}",iPad or iPhone App,positive,0.0,1.0,1.0,1.0
549,549.0,"I want to go to the Apple pop-up store, but I'm afraid I'll leave with a new iPad. SXSW",iPad,positive,0.0,1.0,1.0,1.0
552,552.0,"OMG...I'm going down to SXSW With: MacBook Pro, iPad, iPhone4, iPod, and a Galaxy Tab... TechGeek",iPad,positive,0.0,1.0,1.0,1.0
560,560.0,SXSW the google authenticator app for mobile devices is a step ahead...,Other Google product or service,positive,1.0,0.0,1.0,1.0
561,561.0,.@mention Google Circles will be the first real alternative to Facebook sxsw,Other Google product or service,positive,1.0,0.0,1.0,1.0
566,566.0,ÛÏ@mention Google now lets you block sites you can't stand {link} How about sxsw blocking that looks like what I need,Google,positive,1.0,0.0,1.0,1.0
573,573.0,"ÛÏ@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} sxswÛ 
It'll never beat myspace.",Other Google product or service,negative,1.0,0.0,1.0,0.0
575,575.0,"ÛÏ@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} sxswÛ @mention  bigger than gaga",Other Google product or service,positive,1.0,0.0,1.0,1.0
582,582.0,"ÛÏ@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} sxswÛ. Super interesting...",Google,positive,1.0,0.0,1.0,1.0
589,589.0,.@mention Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link} SXSW  | RT @mention,Google,positive,1.0,0.0,1.0,1.0
592,592.0,Future of Google: Contextual discovery. Location + context helps us go deeper than ever. Searches without search @mention sxsw,Google,positive,1.0,0.0,1.0,1.0
596,596.0,"Check out GoogleTV to iPad Apps: The Connected TV Experience at SXSW.
{link} SXSW ConnectedTV",iPad or iPhone App,positive,0.0,1.0,1.0,1.0
597,597.0,"Check out GoogleTV to iPad Apps: The Connected TV Experience at SXSW.
{link} SXSW ConnectedTV Fascinating!",iPad or iPhone App,positive,0.0,1.0,1.0,1.0
604,604.0,"iPad 2 in hand, awesome dude gave me cutsies on a 3 hour line. austin apple sxsw winning",iPad,positive,0.0,1.0,1.0,1.0
609,609.0,"smtravel hasn't heard - Google plans to launch a socnet in May - &quot;Circles&quot;. They have learned a lot in 5 years, lots has changed. via sxsw",Google,positive,1.0,0.0,1.0,1.0
614,614.0,I've been having meetings while I'm in line at the SXSW PopUp Apple Store for the iPad2. I love this place!,iPad,positive,0.0,1.0,1.0,1.0
615,615.0,Apple to Hawk iPad 2 at SXSW Festival Popup Store!  {link}  by @mention,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
620,620.0,"Oh Lordy, here we go... RT @mention What time does the apple store at sxsw open? Pulling the ipad2 trigger.",iPad,positive,0.0,1.0,1.0,1.0
622,622.0,Loved the honesty in Google's Marissa Mayer keynote: we have too many products and need to step up customer service for locations sxsw,Google,positive,1.0,0.0,1.0,1.0
625,625.0,Hey SXSW how bout donating all this $ your spending on the new iPad to Japan. Do you REALLY need that thing?,iPad,negative,0.0,1.0,1.0,0.0
633,633.0,How could I forget my cell phone today for SXSW what a fail glad I have my iPad lifelinetotheworld,iPad,positive,0.0,1.0,1.0,1.0
634,634.0,".@mention I have a 3G iPhone. After 3 hrs tweeting at RISE_Austin, it was dead!  I need to upgrade. Plugin stations at SXSW.",iPhone,negative,0.0,1.0,1.0,0.0
635,635.0,.@mention I have a feeling SXSW will be the worst place to try &amp; get an iPad 2- everyone there will be trying to get one. techiesunite,iPad,negative,0.0,1.0,1.0,0.0
636,636.0,"Love that I have a MacBook, iPad, and iPhone with me at sxsw this year. One runs out of juice, and I can jump to the next.",iPhone,positive,0.0,1.0,1.0,1.0
637,637.0,Holy cow! I just got hooked by Paolo and Alex with a backup charger for my iPhone! facebook.com/powermat powermatteam sxsw thanks,iPhone,positive,0.0,1.0,1.0,1.0
638,638.0,Holy cow! I just got hooked by Paolo and Alex with a backup charger for my iPhone! facebook.com/powermat powermattteam sxsw thanks,iPhone,positive,0.0,1.0,1.0,1.0
641,641.0,I knew if I plied @mention with beer and stogies last night I'd weasel my way into the Team Android party tonight. success SXSW.,Android,positive,1.0,0.0,1.0,1.0
645,645.0,"I thought I would use my iPad a lot during SXSW, but I haven't even touched it once.  Hmmzies.",iPad,negative,0.0,1.0,1.0,0.0
648,648.0,@mention  I'm beyond frustrated w/ @mention after this Samsung Moment runaround &amp; am leaving for ATT &amp; iPhone so I can enjoy sxsw.,iPhone,positive,0.0,1.0,1.0,1.0
651,651.0,I have no idea why this startupbus thing is so addictive: {link} sxsw Also just added Android app.,Android App,positive,1.0,0.0,1.0,1.0
655,655.0,"Hot-spot! If only @mention data speed could keep up RT @mention Also, thanks to Apple for releasing iOS 4.3 just in time for SXSW",Apple,positive,0.0,1.0,1.0,1.0
656,656.0,wondering if ppl in sxsw on friday will queue at the convention centre or the apple store! xD i'm still figuring out wot i'll do!,Apple,positive,0.0,1.0,1.0,1.0
663,663.0,"If you're in a room full of people w/good Wi-Fi at SXSW run FrostWire on your Android {link} Share pics, apps, vids w/others",Android App,positive,1.0,0.0,1.0,1.0
664,664.0,"If you're in a room full of people w/good Wi-Fi at SXSW run FrostWire on your Android {link} share pics, apps, vids w/others",Android App,positive,1.0,0.0,1.0,1.0
665,665.0,"Hot spots in Austin on Gowalla right now: convention cnt, the Ignite party n the Apple store. sxsw sxswi",Apple,positive,0.0,1.0,1.0,1.0
669,669.0,"For those in need of sweet Mac goodness at SXSW, Apple has set up a temporary store downtown: {link}",Apple,positive,0.0,1.0,1.0,1.0
675,675.0,"Zite, the Intelligent iPad Magazine: {link} &lt;  Deliciousness. sxsw trending youneedthis",iPad,positive,0.0,1.0,1.0,1.0
676,676.0,"google is interested in location based tech for indoor venues - businesses, convention centers etc.  Tech needs to improve first.  sxsw",Google,negative,1.0,0.0,1.0,0.0
680,680.0,Tim Soo's invisible instruments are jaw dropping. iPhone+Wii controller. {link} lovemusicapi sxsw,iPhone,positive,0.0,1.0,1.0,1.0
681,681.0,Rockin an iPad 2 from the downtown Apple SXSW store. apple,iPad,positive,0.0,1.0,1.0,1.0
683,683.0,AWESOME!! ipad 2 jailbreak!! {link} Grateful Dead fab5 sxsw,iPad,positive,0.0,1.0,1.0,1.0
685,685.0,New Post: iPad 2 Launches to Huge Lines at Apple Pop-Up Shop in Austin {link} SXSW SXSWi,iPad,positive,0.0,1.0,1.0,1.0
686,686.0,"ÛÏ@mention iPad 2 Sold Out, 70% Went to New Buyers [REPORT] - {link} sxsw socialmedia tech ipad2 mediaÛ",iPad,positive,0.0,1.0,1.0,1.0
687,687.0,Remaining iPad 2 stock at sxsw Apple store.. Come get one :-)  {link},iPad,positive,0.0,1.0,1.0,1.0
688,688.0,I won the iPad accessories bag! Thanks @mention SXSW,iPad,positive,0.0,1.0,1.0,1.0
689,689.0,The sxsw iPad app is pure gold. @mention,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
692,692.0,the first iPad didn't even exist here last year and I already feel like I'm pulling out an antique everytime I use my iPad sxsw ipad2,iPad,negative,0.0,1.0,1.0,0.0
695,695.0,"Turn your iPad into a 'physical messaging platform' with Holler Gram, a cheeky app we built for SXSW. {link}",iPad or iPhone App,positive,0.0,1.0,1.0,1.0
697,697.0,"shoot, my ipad will not display any search results :( will have to go through questions later osmpw sxsw",iPad,negative,0.0,1.0,1.0,0.0
698,698.0,Pic of my iPad-winning performance: {link} sxsw accordion toodamnlucky,iPad,positive,0.0,1.0,1.0,1.0
699,699.0,I fear no iphone + att 3gs slowpoke network during sxsw &amp; sxswmusic.,iPhone,positive,0.0,1.0,1.0,1.0
700,700.0,The SXSW iPhone app is mocking me. Like I have the money to be there - COME ON.,iPad or iPhone App,negative,0.0,1.0,1.0,0.0
701,701.0,The SXSW iPhone app is one of the worst I've had to use in a very long time.,iPad or iPhone App,negative,0.0,1.0,1.0,0.0
702,702.0,Very cool iphone app just launched at sxsw FlyPost: community bulletin board w/ location. Learn more: {link} {link},iPad or iPhone App,positive,0.0,1.0,1.0,1.0
703,703.0,Pedicab + iPhone charger would be epic win. SXSW,Other Apple product or service,positive,0.0,1.0,1.0,1.0
704,704.0,"Check out iPhone Developer Meet Up at SXSW.
{link} SXSW",iPhone,positive,0.0,1.0,1.0,1.0
706,706.0,"&quot;the iPhone is a transient device used in short bursts; the iPad is an 'after 8pm, on the couch' device.&quot; @mention sxsw",iPhone,positive,0.0,1.0,1.0,1.0
708,708.0,Disliking iPhone twitter auto shortening links for me. sxsw,iPad or iPhone App,negative,0.0,1.0,1.0,0.0
709,709.0,@mention  iPhone. Clearly. Positively. Happily. SXSW,iPhone,positive,0.0,1.0,1.0,1.0
712,712.0,"Flipboard is developing an iPhone version, not Android, says @mention sxsw",iPhone,positive,0.0,1.0,1.0,1.0
714,714.0,my iPhone is overheating. why are there so many british sounding people in texas? SXSW,iPhone,negative,0.0,1.0,1.0,0.0
715,715.0,So {link} is part of my presentation at SXSW so good thing it's crashing now instead of then. Works best on iPhone/Android,iPhone,positive,0.0,1.0,1.0,1.0
720,720.0,"my sister is throwing the Google sxsw party tonigh Come!! {link} Bands, food, art, ice cream, nifty interactive sxsw",Google,positive,1.0,0.0,1.0,1.0
722,722.0,My iPhone is wilting under the stress of being at sxsw.,iPhone,negative,0.0,1.0,1.0,0.0
723,723.0,I believe it - I almost always use Google Maps on my iPhone RT @mention 40% of Google Maps use is Mobile says @mention sxsw,Other Google product or service,positive,1.0,0.0,1.0,1.0
724,724.0,Of course it does! RT @mention SXSW Gets Its Own Apple Store {link} geeksrule,Apple,positive,0.0,1.0,1.0,1.0
726,726.0,"Gotta get it! RT @mention Hey Taariq, howdy from Texas, fav sXsw app is: {link} &lt;--android-or get Iphone UsGuys",iPad or iPhone App,positive,0.0,1.0,1.0,1.0
731,731.0,"@mention  Its bigger than an iphone and smaller than a PC, so good for big events like SXSW and meeting day? {link}",iPad,positive,0.0,1.0,1.0,1.0
733,733.0,I'm a bit jealous seeing SXSW attendees with ipad2. My iPad seems so obsolete...,iPad,positive,0.0,1.0,1.0,1.0
740,740.0,&quot;I'm just learning all of these things from the screen.&quot; A 4-year old's explanation of how she instantly knew how to use an iPad. sxsw,iPad,positive,0.0,1.0,1.0,1.0
741,741.0,"more that just location, PixieEngine! RT @mention Google says the future is location, location, location: {link} SXSW CNN",Google,negative,1.0,0.0,1.0,0.0
744,744.0,This iPad keeps me awake. Thank god I bought it.... SXSW,iPad,positive,0.0,1.0,1.0,1.0
747,747.0,"iPhone, I know this SXSW week will be tough on your already-dwindling battery, but so help me Jeebus if you keep correcting my curse words.",iPhone,negative,0.0,1.0,1.0,0.0
752,752.0,"Google to launch a social network, Circles, at SxSW - {link} - Who's excited?",Other Google product or service,positive,1.0,0.0,1.0,1.0
756,756.0,Google to Launch Major New Social Network Called Circles  {link} sxsw (via @mention,Google,positive,1.0,0.0,1.0,1.0
758,758.0,"Google to Launch Major New Social Network Called Circles (Updated) {link} *Not launched at SXSW, but soon. Should I care?",Other Google product or service,negative,1.0,0.0,1.0,0.0
